Ptero Engine session log
Started 2026-09-22 14:10:20
File    K:\Ptero-Engine\Logs\Ptero_2026-09-22_14-10-20.txt
[14:10:25.261] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:10:25.261] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:10:25.261] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:10:25.261] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:10:25.261] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:10:25.261] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:10:25.459] [INFO ] [Meshes      ] Entity constant buffer grown to 56 slots x 3 frames (43008 bytes).
[14:10:25.460] [INFO ] [Meshes      ] Material constant buffer grown to 130 draws x 3 frames.
[14:10:25.461] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x1bf00000..0x1c17d830 (2611248 bytes), releasing in 4 frames (frame 1).
[14:10:25.461] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1c2c0000..0x1c3f1304 (1250052 bytes), releasing in 4 frames (frame 1).
[14:10:25.462] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=0, lodIndex=0, vertexCount=54401, indexCount=312513, vbBytes=2611248, ibBytes=1250052
[14:10:25.462] [DEBUG] [Meshes      ] First draw for entityIndex=0, entity='Table', lodIndex=0, vertexCount=54401, indexCount=312513, materialPath='Geometry/MET_Table/M_MET_Table.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=312513}, summedSubMeshIndices=312513, validSubMeshRanges=true
[14:10:25.508] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x1f020000..0x1f03d8e0 (121056 bytes), releasing in 4 frames (frame 1).
[14:10:25.509] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1f040000..0x1f04a578 (42360 bytes), releasing in 4 frames (frame 1).
[14:10:25.509] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=1, lodIndex=0, vertexCount=2522, indexCount=10590, vbBytes=121056, ibBytes=42360
[14:10:25.509] [DEBUG] [Meshes      ] First draw for entityIndex=1, entity='Geometry_4', lodIndex=0, vertexCount=2522, indexCount=10590, materialPath='Geometry/CS1_Cup/M_CS1_Cup.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=10590}, summedSubMeshIndices=10590, validSubMeshRanges=true
[14:10:25.529] [DEBUG] [Meshes      ] First draw for entityIndex=2, entity='Geometry_4', lodIndex=0, vertexCount=2522, indexCount=10590, materialPath='Geometry/CS1_Cup/M_CS1_Cup.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=10590}, summedSubMeshIndices=10590, validSubMeshRanges=true
[14:10:25.529] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x165fd000..0x165fe050 (4176 bytes), releasing in 4 frames (frame 1).
[14:10:25.529] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1f04b000..0x1f04b378 (888 bytes), releasing in 4 frames (frame 1).
[14:10:25.530] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=3, lodIndex=1, vertexCount=87, indexCount=222, vbBytes=4176, ibBytes=888
[14:10:25.530] [DEBUG] [Meshes      ] First draw for entityIndex=3, entity='Geometry_5', lodIndex=1, vertexCount=87, indexCount=222, materialPath='Materials/M_rock_wall_17.json', subMeshCount=2, draw[0]={materialId=0,indexStart=0,indexCount=111}, draw[1]={materialId=1,indexStart=111,indexCount=111}, summedSubMeshIndices=222, validSubMeshRanges=true
[14:10:25.588] [DEBUG] [Meshes      ] First draw for entityIndex=4, entity='Geometry_5', lodIndex=1, vertexCount=87, indexCount=222, materialPath='Materials/M_rock_wall_17.json', subMeshCount=2, draw[0]={materialId=0,indexStart=0,indexCount=111}, draw[1]={materialId=1,indexStart=111,indexCount=111}, summedSubMeshIndices=222, validSubMeshRanges=true
[14:10:25.590] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2e7ff0000..0x2e85d37a0 (6174624 bytes), releasing in 4 frames (frame 1).
[14:10:25.591] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2e85e0000..0x2e88be8e0 (3008736 bytes), releasing in 4 frames (frame 1).
[14:10:25.591] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=6, lodIndex=1, vertexCount=128638, indexCount=752184, vbBytes=6174624, ibBytes=3008736
[14:10:25.591] [DEBUG] [Meshes      ] First draw for entityIndex=6, entity='Geometry_22', lodIndex=1, vertexCount=128638, indexCount=752184, materialPath='Geometry/MVV_LogPile/M_MVV_LogPile.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=752184}, summedSubMeshIndices=752184, validSubMeshRanges=true
[14:10:25.609] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2e9ca0000..0x2ea052230 (3875376 bytes), releasing in 4 frames (frame 1).
[14:10:25.610] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2ea060000..0x2ea222bac (1846188 bytes), releasing in 4 frames (frame 1).
[14:10:25.610] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=7, lodIndex=1, vertexCount=80737, indexCount=461547, vbBytes=3875376, ibBytes=1846188
[14:10:25.610] [DEBUG] [Meshes      ] First draw for entityIndex=7, entity='Geometry_26', lodIndex=1, vertexCount=80737, indexCount=461547, materialPath='Geometry/MVV_TavernFurniture_Bench02/M_MVV_TavernFurniture_Bench02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=461547}, summedSubMeshIndices=461547, validSubMeshRanges=true
[14:10:25.629] [DEBUG] [Meshes      ] First draw for entityIndex=8, entity='Geometry_26', lodIndex=1, vertexCount=80737, indexCount=461547, materialPath='Geometry/MVV_TavernFurniture_Bench02/M_MVV_TavernFurniture_Bench02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=461547}, summedSubMeshIndices=461547, validSubMeshRanges=true
[14:10:25.633] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2ec400000..0x2ed289830 (15243312 bytes), releasing in 4 frames (frame 1).
[14:10:25.635] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2edae0000..0x2ee1bd07c (7196796 bytes), releasing in 4 frames (frame 1).
[14:10:25.635] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=9, lodIndex=0, vertexCount=317569, indexCount=1799199, vbBytes=15243312, ibBytes=7196796
[14:10:25.635] [DEBUG] [Meshes      ] First draw for entityIndex=9, entity='Geometry_27', lodIndex=0, vertexCount=317569, indexCount=1799199, materialPath='Geometry/MVV_GarlicStringsSet_GarlicString01/M_MVV_GarlicStringsSet_GarlicString01.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=1799199}, summedSubMeshIndices=1799199, validSubMeshRanges=true
[14:10:25.650] [DEBUG] [Meshes      ] First draw for entityIndex=10, entity='Geometry_27', lodIndex=0, vertexCount=317569, indexCount=1799199, materialPath='Geometry/MVV_GarlicStringsSet_GarlicString01/M_MVV_GarlicStringsSet_GarlicString01.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=1799199}, summedSubMeshIndices=1799199, validSubMeshRanges=true
[14:10:25.651] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2e20c0000..0x2e20eaa20 (174624 bytes), releasing in 4 frames (frame 1).
[14:10:25.652] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2e20f0000..0x2e20f8358 (33624 bytes), releasing in 4 frames (frame 1).
[14:10:25.652] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=11, lodIndex=2, vertexCount=3638, indexCount=8406, vbBytes=174624, ibBytes=33624
[14:10:25.652] [DEBUG] [Meshes      ] First draw for entityIndex=11, entity='Dice1', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:10:25.692] [DEBUG] [Meshes      ] First draw for entityIndex=12, entity='Dice2', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:10:25.692] [DEBUG] [Meshes      ] First draw for entityIndex=13, entity='Dice3', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:10:25.692] [DEBUG] [Meshes      ] First draw for entityIndex=14, entity='Dice5', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:10:25.693] [DEBUG] [Meshes      ] First draw for entityIndex=15, entity='Dice4', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:10:25.693] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2f3400000..0x2f357fca0 (1572000 bytes), releasing in 4 frames (frame 1).
[14:10:25.694] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2f3580000..0x2f3632d7c (732540 bytes), releasing in 4 frames (frame 1).
[14:10:25.694] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=17, lodIndex=1, vertexCount=32750, indexCount=183135, vbBytes=1572000, ibBytes=732540
[14:10:25.694] [DEBUG] [Meshes      ] First draw for entityIndex=17, entity='Geometry_38', lodIndex=1, vertexCount=32750, indexCount=183135, materialPath='Geometry/MVV_WoodenShelves_Shelves_01/M_MVV_WoodenShelves_Shelves_01.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=183135}, summedSubMeshIndices=183135, validSubMeshRanges=true
[14:10:25.710] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2eb3d0000..0x2eb3e0d70 (68976 bytes), releasing in 4 frames (frame 1).
[14:10:25.711] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2eb3f8000..0x2eb3ff3e0 (29664 bytes), releasing in 4 frames (frame 1).
[14:10:25.711] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=18, lodIndex=0, vertexCount=1437, indexCount=7416, vbBytes=68976, ibBytes=29664
[14:10:25.711] [DEBUG] [Meshes      ] First draw for entityIndex=18, entity='Geometry_39', lodIndex=0, vertexCount=1437, indexCount=7416, materialPath='Geometry/MVV_EarthenwareCrockerySet_EarthenwarePlate02/M_MVV_EarthenwareCrockerySet_EarthenwarePlate02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=7416}, summedSubMeshIndices=7416, validSubMeshRanges=true
[14:10:25.719] [DEBUG] [Meshes      ] First draw for entityIndex=19, entity='Geometry_39', lodIndex=0, vertexCount=1437, indexCount=7416, materialPath='Geometry/MVV_EarthenwareCrockerySet_EarthenwarePlate02/M_MVV_EarthenwareCrockerySet_EarthenwarePlate02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=7416}, summedSubMeshIndices=7416, validSubMeshRanges=true
[14:10:25.719] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2e21c9000..0x2e21d13a0 (33696 bytes), releasing in 4 frames (frame 1).
[14:10:25.720] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1fff9000..0x1fffc9f0 (14832 bytes), releasing in 4 frames (frame 1).
[14:10:25.720] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=20, lodIndex=1, vertexCount=702, indexCount=3708, vbBytes=33696, ibBytes=14832
