Ptero Engine session log
Started 2026-09-24 15:37:24
File    K:\Ptero-Engine\Logs\Ptero_2026-09-24_15-37-24.txt
----------------------------------------------------------------------
[15:37:24.753] [INFO ] [Log         ] Logging to disk started.
[15:37:24.753] [INFO ] [Log         ] K:\Ptero-Engine\Logs\Ptero_2026-09-24_15-37-24.txt
[15:37:24.753] [INFO ] [Renderer    ] RendererDX12_Initialize starting.
[15:37:29.131] [INFO ] [CVar        ] 353 cvars registered. Type 'list' in the console to see them.
[15:37:29.131] [INFO ] [Renderer    ] Renderer initialized.
[15:37:29.329] [INFO ] [FSR         ] FidelityFX API loaded from K:\Ptero-Engine\Binaries.
[15:38:07.113] [ERROR] [Watchdog    ] Render thread has not completed frame 5253 for 5.1 s. Everything above this line is what it did last.
[15:38:07.311] [ERROR] [Watchdog    ] Render thread call stack:
    #0  NtUserMsgWaitForMultipleObjectsEx
    #1  QEventDispatcherWin32::processEvents
    #2  QWindowsGuiEventDispatcher::processEvents
    #3  QEventLoop::exec
    #4  QDialog::exec
    #5  QtUi::fileDialog  (QtUi.cpp:1113)
    #6  QtUi::OpenFileName  (QtUi.cpp:1141)
    #7  `anonymous namespace'::PromptForAndImportAssets  (EditorMainMenu.cpp:1514)
    #8  RenderEditorMainMenu  (EditorMainMenu.cpp:4091)
    #9  RendererDX12_Render  (DX12RendererAPI.cpp:2059)
    #10  wWinMain  (EditorMain.cpp:293)
    #11  __scrt_common_main_seh  (exe_common.inl:288)
    #12  BaseThreadInitThunk
    #13  RtlUserThreadStart
[15:38:09.338] [WARN ] [Watchdog    ] Render thread recovered after 7.3 s; resumed at frame 5263.
[15:38:35.739] [DEBUG] [Renderer    ] Attempting mesh load for entity='Table', meshPath='Geometry/MET_Table/Meshes/SM_MET_Table_c0_LOD0.fbx.ptero', materialPath='Geometry/MET_Table/M_MET_Table.json'
[15:38:35.758] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Table', vertices=54401, indices=312513, subMeshes=1
[15:38:35.758] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_4', meshPath='Geometry/CS1_Cup/Meshes/SM_CS1_Cup_01_c0_LOD0.fbx.ptero', materialPath='Geometry/CS1_Cup/M_CS1_Cup.json'
[15:38:35.760] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_4', vertices=2522, indices=10590, subMeshes=1
[15:38:35.760] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_4', meshPath='Geometry/CS1_Cup/Meshes/SM_CS1_Cup_01_c0_LOD0.fbx.ptero', materialPath='Geometry/CS1_Cup/M_CS1_Cup.json'
[15:38:35.760] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_4', vertices=2522, indices=10590, subMeshes=1
[15:38:35.760] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_5', meshPath='Geometry/Modular/sm_Wall_1_1.fbx.ptero', materialPath='Materials/M_rock_wall_17.json'
[15:38:35.761] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_5', vertices=148, indices=456, subMeshes=2
[15:38:35.761] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_5', meshPath='Geometry/Modular/sm_Wall_1_1.fbx.ptero', materialPath='Materials/M_rock_wall_17.json'
[15:38:35.761] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_5', vertices=148, indices=456, subMeshes=2
[15:38:35.761] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_22', meshPath='Geometry/MVV_LogPile/Meshes/SM_MVV_LogPile_c0_LOD0.fbx.ptero', materialPath='Geometry/MVV_LogPile/M_MVV_LogPile.json'
[15:38:35.843] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_22', vertices=255793, indices=1504374, subMeshes=1
[15:38:35.962] [INFO ] [Meshes      ] Entity constant buffer grown to 22 slots x 3 frames (16896 bytes).
[15:38:35.962] [INFO ] [Meshes      ] Material constant buffer grown to 72 draws x 3 frames.
